Title,Properties
Radius Prawiro,"{{Infobox Officeholder
|honorific-prefix = 
|name             = {{PAGENAME}}
|image            = Radius Prawiro, Gubernur Bank Indonesia.jpg
|imagesize        = 
|caption          = Potret resmi, 1966
|office           = Menteri Koordinator Bidang Ekonomi, Keuangan, Industri dan Pengawasan Pembangunan Indonesia
|order            = ke-4
|term_start       = 23 Maret 1988
|term_end         = 17 Maret 1993
|president        = [[Soeharto]]
|predecessor      = [[Ali Wardhana]]
|successor        = [[Saleh Afiff]]
|office1          = Menteri Keuangan Indonesia 
|order1           = ke-16
|term_start1      = 19 Maret 1983
|term_end1        = 21 Maret 1988
|president1       = Soeharto
|predecessor1     = Ali Wardhana
|successor1       = [[J.B. Sumarlin]]
|office2          = Menteri Perdagangan dan Koperasi Indonesia 
|order2           = ke-20{{efn|Dikenal sebagai Menteri Perdagangan hingga Maret 1978}}
|term_start2      = 28 Maret 1973
|term_end2        = 19 Maret 1983
|president2       = Soeharto
|predecessor2     = [[Sumitro Djojohadikusumo]]
|successor2       = [[Rachmat Saleh]]<br>[[Bustanil Arifin]]
|office3          = Gubernur Bank Indonesia
|order3           = ke-6
|term_start3      = 27 Maret 1966
|term_end3        = 5 April 1973
|president3       = [[Soekarno]]<br>Soeharto
|predecessor3     = [[T. Jusuf Muda Dalam]]
|successor3       = Rachmat Saleh
|office4          = [[Kabinet Dwikora I|Deputi Menteri Pemeriksa Keuangan Negara]]
|term_start4      = 17 Maret 1965
|term_end4        = 27 Maret 1966
|president4       = Soekarno
|predecessor4     = ''Tidak ada; jabatan baru''
|successor4       = ''Tidak ada; jabatan dihapuskan''
|birth_date       = {{birth date|1928|9|19}}
|birth_place      =  [[Kota Yogyakarta|Yogyakarta]], [[Hindia Belanda]]
|death_date       = {{death date and age|2005|5|26|1928|9|19}}
|death_place      = [[München]], [[Jerman]]
|nationality      = [[Indonesia]]
|party            = 
|spouse           = [[Leoni Supit]]
|children         = 
|residence        = 
|alma_mater       = [[Universitas Indonesia]]
|occupation       = Ekonom, Politikus
|religion         = [[Kristen Protestan]]
}}"
Kebijakan 15 November 1978,
Harlan Bekti,"{{Infobox Officeholder
|name               = {{PAGENAME}}
|image              = Harlan Bekti - Ketua Umum PUSPI 1952-1982.jpg
|imagesize          =
|caption            = 
|office             = Daftar Ketua Umum Asosiasi Pengusaha Indonesia {{!}} Ketua Umum Asosiasi Pengusaha Indonesia
|order              = ke-1
|term_start         = 31 Januari 1952
|term_end           = 1982
|president          = [[Soekarno]]<br>[[Soeharto]]
|predecessor        = ''Tidak ada, jabatan baru''
|successor          = [[Soeprapto Boedjosastro]] 
|birth_date         = {{birth date|1918|6|14}}
|birth_place        =  [[Bandung]], [[Jawa Barat]], [[Hindia Belanda]]
|death_date         = 
|death_place        = 
|nationality        = [[Indonesia]]
|party              = 
|spouse             = 
|relations          = 
|children           = 
|alma_mater         = [[Institut Teknologi Bandung]]
|occupation         = 
|profession         = 
|religion           = 
|signature          = 
|website            = 
|footnotes          = 
}}"
Kasus biskuit beracun,
Amir Machmud,"{{Infobox Officeholder
|name               = Amir Machmud
|image              = Amirmachmud.jpg
|imagesize          =
|caption            =Amir Machmud sebagai Pangdam V/Jayakarta 
|office             = Ketua Majelis Permusyawaratan Rakyat Republik Indonesia 
|order              = ke-6
|term_start         = 1 Oktober 1982
|term_end           = 30 September 1987
|succeeding         = 
|predecessor        = [[Daryatmo]]
|successor          = [[Kharis Suhud]]
|office1             = Ketua Dewan Perwakilan Rakyat Republik Indonesia 
|order1              = ke-9
|term_start1         = 1 Oktober 1982
|term_end1           = 1 Oktober 1987
|succeeding1         = 
|president1          = [[Soeharto]]
|predecessor1        = [[Daryatmo]]
|successor1          = [[Kharis Suhud]]
|office2            = Menteri Dalam Negeri Indonesia
|order2             = ke-17
|term_start2        = 9 Januari 1969
|term_end2          = 1 Oktober 1982
|succeeding2        = 
|president2         = [[Soeharto]]
|predecessor2       = [[Basuki Rachmat]]
|successor2         = [[Soepardjo Rustam]]
|office3 = Komando Daerah Militer X/Lambung Mangkurat{{!}}Pangdam X/Lambung Mangkurat
|order3 = ke-4
|term_start3 = 28 November 1962
|term_end3 = 15 November 1965
|predecessor3 = [[M. Jusi|Kolonel Inf M. Jusi]]
|successor3 = [[Sutopo Juwono|Kolonel Inf R. Sutopo Juwono]]
|birth_date         = {{Birth date|1923|2|21}}
|birth_place        = [[Cimahi]], [[Hindia Belanda]]
|death_date         = {{Death date and age|1995|4|21|1923|2|21|mf=y}}
|death_place        = [[Cimahi]], [[Jawa Barat]], [[Indonesia]]
|nationality        = 
|party              = 
|spouse             = {{bulleted list|Siti Hadidjah|Shri Hardhani Sadat Siswojo}}
|relations          = [[Kaharudin Datuk Rangkayo Basa]] (adik ipar)
|children           = {{bulleted list|Anon Badariah|Bambang Permadi Amir Machmud}}
|alma_mater         = Akademi Militer 
|occupation         = TNI
|profession         =
|religion           = 
|signature          = 
|website            = 
|footnotes          = 
|allegiance         = {{bulleted list|{{flag|Kekaisaran Jepang}} (1943—1945)|{{flag|Indonesia}} (1945—1978)}}
|branch             = [[Berkas:Insignia of the Indonesian Army.svg|25px]] [[TNI Angkatan Darat]]
|serviceyears       = 1943—1978
|servicenumber      = 11646
|rank               = [[File:22-TNI_Army-GEN.svg|25px]] [[Jenderal]] [[TNI]] 
|unit               = [[Infanteri]]
|battles            = [[Revolusi Nasional Indonesia]]
}}"
Darsjaf Rahman,
Siswadji,
Resimen mahasiswa,
Sartono (politikus),"{{Kotak info pemegang jabatan
| honorific-prefix = 
| name             = Sartono
| image            = Sartono, Indonesia Memilih, p222.jpg
| imagesize        = 200px
| caption          = 
| office           = [[Presiden Indonesia]]<br/><small>Pejabat</small> 
| term_start       = 6 Januari 1959
| term_end         = 21 Februari 1959
| president        = [[Soekarno]]
| predecessor      = [[Soekarno]]
| successor        = [[Soekarno]]
| term_start1      = 23 April 1959
| term_end1        = 2 Juli 1959
| president1       = [[Soekarno]]
| predecessor1     = [[Soekarno]]
| successor1       = [[Soekarno]]
| office2          = Ketua Dewan Perwakilan Rakyat
| order2           = ke-1
| term_start2      = 22 Februari 1950
| term_end2        = 22 Juli 1959
| president2       = [[Soekarno]]
| deputy2          = [[Albert Mangaratua Tambunan]]<br />(1950–1956)<br />[[Arudji Kartawinata]]<br />(1950–1959)<br />[[Tadjuddin Noor]]<br />(1950–1956)<br />[[Zainul Arifin]]<br />(1956–1959)<br />[[Zainal Abidin Ahmad]]<br />(1956–1959)
| predecessor2     = ''Tidak ada, jabatan baru''
| successor2       = [[Zainul Arifin]]
| birth_name       = Sartono
| birth_date       = {{tanggal lahir|1900|8|5}}
| birth_place      = [[Slogohimo, Wonogiri|Slogohimo]], [[Wonogiri]], [[Hindia Belanda]]
| death_date       = {{tanggal kematian dan umur|1968|10|15|1900|8|5}}
| death_place      = [[Jakarta]], [[Indonesia]]
| party            = [[Partai Nasional Indonesia]]<br />(1927–1931)<br />[[Partai Indonesia]]<br />(1931–1937)<br />[[Gerakan Rakyat Indonesia]]<br />(1937–1942)
| spouse           = Siti Zaenab
| children         = {{unbulleted list|Raden Mas Gunadi|Raden Ayu Sri Mulyati|Raden Ayu Rukmini}}
| residence        = 
| alma_mater       = [[Universitas Leiden]]
| occupation       = 
| religion         = [[Islam]]
| signature        = Signature of Sartono.svg
}}"
Soepomo,"{{Infobox Officeholder
| honorific_prefix   = [[Raden]]
| name              = {{PAGENAME}}
| image             = Supomo (Photographs by Daan Noske).jpg
| imagesize         =
| caption           =Supomo di [[Bandara Schiphol]], 1951
| office            = Menteri Kehakiman Indonesia
| order             = ke-1
| term_start        = 19 Agustus 1945
| term_end          = 14 November 1945
| president         = [[Soekarno]] 
| predecessor       = ''Tidak ada'', ''Jabatan baru''
| successor         = [[Soewandi]]
| term_start1       = 20 Desember 1949
| term_end1         = 6 September 1950
| president1        = [[Soekarno]] 
| primeminister1    = [[Mohammad Hatta]]
| predecessor1      = [[Susanto Tirtoprodjo]]
| successor1        = [[Wongsonegoro]]
| office2           = Presiden Universiteit Indonesia
| order2            = ke-2<br/><small>(Rektor UI)</small>
| term_start2       = 1951
| term_end2         = 1954
| president2        = 
| predecessor2      = [[Pandji Soerachman Tjokroadisoerjo]]
| successor2        = [[Bahder Djohan]]
| birth_date        = {{Birth date|1903|1|22}}
| birth_place       =  [[Kabupaten Sukoharjo|Sukoharjo]], [[Kasunanan Surakarta Hadiningrat]], [[Keresidenan Surakarta]], [[Hindia Belanda]]
| death_date        = {{Death date and age|1958|9|12|1903|1|22|mf=y}}
| death_place       =  [[Jakarta]], [[Indonesia]]
| nationality       = [[Indonesia]]
| party             =  
| spouse            = 
| relations         = 
| alma_mater        = Bataviasche Rechtsschool (kini [[Fakultas Hukum Universitas Indonesia]]){{br}}[[Universitas Leiden]] ([[Meester in de Rechten|Mr.]])
 | occupation         = {{hlist|[[Politikus]]|[[pengacara]]}}
| profession        = 
| signature         = Sign Soepomo.png 
| website           = 
| footnotes         = 
}}"
Panji Surachman Cokroadisuryo,"{{Infobox Officeholder
|honorific-prefix = 
|name             = {{PAGENAME}}
|image            = Surachman tjokroadisurjo.jpg
|imagesize        = 
|caption          = 
|office           = Menteri Keuangan Indonesia 
|order            = ke-4
|term_start       = 5 Desember 1945
|term_end         = 2 Oktober 1946
|president        = [[Soekarno]]
|primeminister    = [[Sutan Syahrir|Soetan Sjahrir]]
|predecessor      = [[Soenarjo Kolopaking]]
|successor        = [[Syafruddin Prawiranegara]]
|office2          = Menteri Kemakmuran Indonesia
|order2           = ke-1
|term_start2      = 19 Agustus 1945
|term_end2        = 14 November 1945
|president2       = [[Soekarno]]
|predecessor2     = ''Tidak ada, jabatan baru''
|successor2       = [[Darmawan Mangunkusumo]]
|office3          = Presiden Universiteit Indonesia
|order3           = ke-1<br/><small>(Rektor UI)</small>
|term_start3      = 1950
|term_end3        = 1951
|predecessor3     = Wietse Radsma{{efn|Sebagai President van de Universiteit van Indonesië}}
|successor3       = [[Soepomo]]
|birth_date       = 30 Agustus 1894
|birth_place      = [[Wonosobo]], [[Jawa Tengah]], [[Hindia Belanda]]
|death_date       = {{death date and age|1952|11|16|1894|8|30}}
|death_place      = [[Den Haag]], [[Belanda]]
|party            = 
|spouse           = 
|children         = 
|residence        = 
|alma_mater       = [[Universitas Teknik Delft|Technische Hoogeschool Delft]]
|occupation       = 
|religion         = [[Islam]]
}}"
Mohammad Nazir,"{{Infobox Officeholder
|name         = {{PAGENAME}}
|image        = Commodore M Nazir, Jalesveva Jayamahe, p215.jpg
|office       = Kepala Staf TNI Angkatan Laut{{!}}Panglima Angkatan Laut RI
|order        = ke-2
|term_start   = 6 Februari 1946 
|term_end     = 8 Mei 1948
|president    = [[Soekarno]]
|predecessor  = [[Mas Pardi]]
|successor    = [[R. Soebijakto]]
|office2       = Menteri Perhubungan Indonesia{{!}}Menteri Perhubungan Laut Indonesia
|order2        = ke-11
|term_start2   = 9 April 1957
|term_end2     = 10 Juli 1959
|president2    = [[Soekarno]]
|predecessor2  = Sjuchjar Tedjasukmana
|alongside2    = Sukardan
|successor2    = [[Djatikusumo]]<Br>Abdoelmoettalip Danoeningrat<br>R. Iskandar
|birth_date   = {{birth date|1910|07|10|df=y}}
|death_date   = {{Death date and age|1982|08|30|1910|07|10}}
|birth_place  =  [[Maninjau, Tanjung Raya, Agam|Maninjau]], [[Kabupaten Agam|Agam]], [[Hindia Belanda]]
|death_place  = [[Jakarta]]
|nationality  = [[Indonesia]]
|party        =
|spouse       = 
|children     = 
|profession   = [[Tentara]]
|religion     = [[Islam]]
|signature    =
|allegiance   ={{flag|Indonesia}} 
|branch       = [[Berkas:Insignia of the Indonesian Navy.svg|28px]] [[TNI Angkatan Laut]]
|rank         = [[Berkas:Pdu laksdatni staf.png|25px]] [[Laksamana Muda]] [[TNI]]
|serviceyears = 1938 - 1965
|unit = Korps Pelaut
|battles      =
|honorific-prefix = [[Laksamana Muda]] [[TNI]] ([[Purnawirawan|Purn.]])
}}"
Sutanto Wiryoprasonto,"{{Infobox officeholder
 | honorific_prefix   = 
 | name               = Sutanto Wiryoprasonto
 | native_name        = <!--The person's name in their own language, if different.-->
 | native_name_lang   = <!--ISO 639-1 code, e.g., ""fr"" for French. If more than one, use {{lang}} in |native_name= instead.-->
 | honorific_suffix   = 
 | image              = 10 Mayjen TNI Sutanto Wirjoprasonto.jpg
 | image_size         = 
 | image_upright      = 
 | smallimage         = <!--If this is specified, ""image"" should not be.-->
 | smallimage_alt     =
 | alt                = 
 | caption            = 
 | order              = 
 | office             = Wakil Ketua Badan Pertimbangan Pendidikan Nasional
 | term_start         = 1989 
 | term_end           = 1993
  | office1             = Anggota Badan Pertimbangan Pendidikan Nasional
 | term_start1         = 6 Desember 1989 
 | term_end1           = 1998
 | office2             = Sekretaris Jenderal [[Departemen Pendidikan dan Kebudayaan]]
 | term_start2         = 28 April 1980
 | term_end2           = 12 Januari 1987
 | predecessor2        = [[Teuku Umar Ali]]
 | successor2          = [[Bambang Triantoro]]
 | prior_term         = 
| pronunciation   = 
 | birth_name      = 
 | birth_date      =  {{Birth date|1924|7|24}}
 | birth_place     = [[Surakarta]], [[Jawa Tengah]], [[Hindia Belanda]]
 | death_date      = {{Death date and age|2000|4|3|1924|7|24}}
 | death_place     = 
 | death_cause     = 
 | resting_place   = 
 | resting_place_coordinates = 
 | citizenship     = 
 | nationality     = <!-- use only when necessary per [[WP:INFONAT]] -->
 | party           = 
 | otherparty      =  <!--For additional political affiliations-->
 | height          =  <!-- ""X cm"", ""X m""  or ""X ft Y in"" plus optional reference (conversions are automatic) -->
 | spouse          = 
 | partner         =  <!--For those with a domestic partner and not married-->
 | relations       = 
 | children        = 
 | parents         =  <!-- overrides mother and father parameters -->
 | mother          =  <!-- may be used (optionally with father parameter) in place of parents parameter (displays ""Parent(s)"" as label) -->
 | father          =  <!-- may be used (optionally with mother parameter) in place of parents parameter (displays ""Parent(s)"" as label) -->
 | relatives       = 
 | residence       = 
 | education       = 
 | alma_mater      = 
 | occupation      = 
 | profession      = 
 | known_for       = 
 | salary          = 
 | cabinet         = 
 | committees      = 
 | portfolio       = 
 | awards          =  <!-- For civilian awards - appears as ""Awards"" if |mawards= is not set -->
 | blank1          = 
 | data1           = 
 | blank2          = 
 | data2           = 
 | blank3          = 
 | data3           = 
 | blank4          = 
 | data4           = 
 | blank5          = 
 | data5           = 
 | signature       = 
 | signature_alt   = 
 | signature_size  =
 | website         = 
<!--Military service-->
| allegiance          = {{flag|Indonesia}}
| serviceyears        = 1944—1979
| rank                = [[Berkas:Pdu_letjendtni_komando.png|25px]] [[Letnan Jenderal TNI]]
| branch              = [[Berkas:Insignia of the Indonesian Army.svg|25px]] [[TNI Angkatan Darat]]
|servicenumber    = 10964
 | unit            = [[Infanteri]]
 | commands        = 
 | battles         = 
 | mawards         =  <!-- for military awards - appears as ""Awards"" if |awards= is not set -->
 | military_blank1 = 
 | military_data1  = 
 | military_blank2 = 
 | military_data2  = 
 | military_blank3 = 
 | military_data3  = 
 | military_blank4 = 
 | military_data4  = 
 | military_blank5 = 
 | military_data5  = 
<!--Embedded templates / Footnotes-->
 | module          = 
 | module2         = 
 | module3         = 
 | module4         = 
 | module5         = 
 | footnotes       = 
}}"
Umar Rukman,"{{Infobox Officeholder
|honorific_prefix = 
|name             = Umar Rukman
|honorific_suffix = 
|image            = U. Rukman, Irian Barat dari Masa ke Masa, p102-103.jpg
|image_upright    = 
|alt              = 
|caption          = 
|native_name      = 
|native_name_lang = 
|birth_name       = 
|other_name       = 
|nickname         = 
|birth_date       = {{birth date and age|1923|7|2}}
|birth_place      = [[Majalengka]], [[Jawa Barat]], [[Hindia Belanda]]
|death_date       = 
|death_place      = 
|placeofburial    = 
|placeofburial_label = 
|placeofburial_coordinates = <!--{{coord|LAT|LONG|display=inline,title}}-->
 | allegiance      = {{flag|Indonesia}}
 | branch          = [[Berkas:Insignia of the Indonesian Army.svg|25px]] [[TNI Angkatan Darat]]
 | serviceyears    = 1945{{spnd}}1969
 | rank            = [[Berkas:Pdu mayjendtni staf.png|25px]] [[Mayor Jenderal]] [[TNI]]
|servicenumber    = 11292
|unit             = [[Infanteri]]
|commands         = 
|battles          = 
|battles_label    = 
|awards           = 
|memorials        = 
|alma_mater       = 
|spouse           = <!--{{marriage|name|start date|end date}}; add spouse if reliably sourced-->
|children         = 
|relations        = 
|laterwork        = 
|signature        = 
|signature_size   = 
|signature_alt    = 
|website          = <!--{{URL|example.com}}-->
|module           = 
}}"
