iri,wikiurl,image,summary 
http://127.0.0.1:3333/HenryDemmeni,https://id.wikipedia.org/wiki/Jean_Demmeni,https://upload.wikimedia.org/wikipedia/commons/1/1a/COLLECTIE_TROPENMUSEUM_Dajaks_kijken_uit_over_een_stroomversnelling_Kitam_Haloh_in_de_Koetai_rivier_%28Boven-Mahakam%29_tijdens_de_Midden-Borneo_expeditie._TMnr_60046416.jpg,"Jean Demmeni (lahir pada tahun 1866 di Padang Panjang, Hindia Belanda dan meninggal pada tahun 1939) adalah seorang fotografer dan pakar geografi berkebangsaan Belanda. Ayahnya adalah Henry Demmeni (lahir di Mulhouse pada tahun 1830 dan meninggal di Payakumbuh pada tahun 1886), seorang mayor jenderal tentara Belanda, gubernur Aceh, di bawah Orde Militer William."
http://127.0.0.1:3333/TeukuUmar,https://id.wikipedia.org/wiki/Teuku_Umar,https://upload.wikimedia.org/wikipedia/commons/5/51/COLLECTIE_TROPENMUSEUM_Armband_van_zeewortel_afkomstig_toebehoord_aan_Teuku_Umar_TMnr_687-5.jpg,"Teuku Umar (Meulaboh, 1854 - Meulaboh, 11 Februari 1899) seorang pahlawan asal Aceh yang berjuang dengan cara berpura-pura bekerja sama dengan Belanda dan terkenal akan strategi perang gerilyanya. Ia melawan Belanda ketika telah mengumpulkan senjata dan uang yang cukup banyak.


== Masa Muda ==

Teuku Umar yang dilahirkan di Meulaboh Aceh Barat pada tahun 1854, adalah anak seorang Uleebalang bernama Teuku Achmad Mahmud dari perkawinan dengan adik perempuan Raja Meulaboh. Umar mempunyai dua orang saudara perempuan dan tiga saudara laki-laki.
Nenek moyang Umar adalah Datuk Makhudum Sati berasal dari Minangkabau."
http://127.0.0.1:3333/UlamaIslam,https://id.wikipedia.org/wiki/Nahdlatul_Ulama,https://upload.wikimedia.org/wikipedia/commons/4/4f/Flag_of_Nahdlatul_Ulama.jpg,"Nahdlatul Ulama (NU, bahasa Arab: نَهْضَةُ الْعُلَمَاءْ, translit. nahḍatul ‘ulamā', har. 'Kebangkitan Ulama';) adalah organisasi keagamaan Islam asal Indonesia yang didirikan oleh Hasyim Asy'ari, kepala Pondok Pesantren Tebuireng dari Jombang, Jawa Timur. NU memiliki anggota berkisar dari 40 juta (2013) hingga lebih dari 95 juta pada (2021) yang menjadikannya sebagai organisasi Islam terbesar di dunia. NU juga merupakan badan amal yang mengelola pondok pesantren, sekolah, perguruan tinggi, dan rumah sakit serta mengorganisir masyarakat untuk membantu peningkatan kualitas hidup umat Islam."
http://127.0.0.1:3333/PocutMeuligoe,https://id.wikipedia.org/wiki/Pocut_Meuligoe,https://upload.wikimedia.org/wikipedia/commons/9/9e/Bat%C3%A9-Ili%C3%AB_te_Samangan..jpg,"Pocut Meuligoe adalah seorang pemimpin wanita pewaris tahta Kerajaan Samalanga (Aceh). Pada saat Belanda hendak memasuki Samalanga, Pocut Meuligoe yang masih belia telah berhasil mempertahankan wilayah kerajaannya. Ia mewajibkan setiap pria untuk turun ke medan perang dan bertindak tegas kepada setiap pria yang mangkir dari kewajibannya tersebut.


== Latar belakang ==
Pocut Meuligoe termasuk dalam para wanita pejuang Aceh, seperti Cut Nyak Dhien, Cut Nyak Meutia, dan Tengku Fakinah. Wanita yang juga dipanggil dengan Pocut Maligai ini telah mempertahankan Samalanga dari serangan Belanda selama beberapa tahun, bahkan Jend."
http://127.0.0.1:3333/JohanCornelisvanderWijck,https://id.wikipedia.org/wiki/Godert_Alexander_Gerard_Philip_baron_van_der_Capellen,https://upload.wikimedia.org/wikipedia/commons/0/02/Arrow_left_pictogram.png,"Mr. Godert Alexander Gerard Philip baron van der Capellen (15 Desember 1778 – 10 April 1848) adalah penguasa Hindia Belanda pertama yang memerintah di Hindia setelah dikuasai oleh Kerajaan Inggris selama beberapa tahun. Pada Konvensi london, kepada Belanda diberikan kembali Hindia Belanda.
Van der Capellen, memerintah antara tanggal 19 Agustus 1816 – 1 Januari 1826. Ia merupakan Gubernur-Jenderal Hindia Belanda yang ke-41."
http://127.0.0.1:3333/CutMeutia,https://id.wikipedia.org/wiki/Cut_Nyak_Dhien,https://upload.wikimedia.org/wikipedia/commons/3/3f/COLLECTIE_TROPENMUSEUM_Dolk_met_rechthoekig_gebogen_hoornen_greep_en_houten_schede_TMnr_151-19.jpg,"Cut Nyak Dhien (ejaan lama: Tjoet Nja' Dhien, (12 Mei 1848 – 6 November 1908); dimakamkan di Gunung Puyuh, Sumedang) adalah seorang Pahlawan Nasional Indonesia dari Aceh yang berjuang melawan Belanda pada masa Perang Aceh. Setelah wilayah VI Mukim diserang, ia mengungsi, sementara suaminya Ibrahim Lamnga bertempur melawan Belanda. Tewasnya Ibrahim Lamnga di Gle Tarum pada tanggal 29 Juni 1878 kemudian menyeret Cut Nyak Dhien lebih jauh dalam perlawanannya terhadap Belanda.
Pada tahun 1880, Cut Nyak Dhien menikah dengan Teuku Umar, setelah sebelumnya ia dijanjikan dapat ikut turun di medan perang jika menerima lamaran tersebut. Dari pernikahan ini Cut Nyak Dhien memiliki seorang anak yang diberi nama Cut Gambang."
http://127.0.0.1:3333/PanglimaPolem,https://id.wikipedia.org/wiki/Panglima_Polem_IX,https://upload.wikimedia.org/wikipedia/commons/8/8b/COLLECTIE_TROPENMUSEUM_Portret_van_de_vrouw_en_zuster_van_Panglima_Polem_TMnr_10004998.jpg,"Panglima Polim IX bernama lengkap Teuku Panglima Polem Sri Muda Perkasa Muhammad Daud adalah seorang panglima Aceh. Sampai saat ini belum ditemukan keterangan yang jelas mengenai tanggal dan tahun kelahiran Panglima Polem, yang jelas ia berasal dari keturunan kaum bangsawan Aceh. Ayahnya bernama Panglima Polem VIII Raja Kuala anak dari Teuku Panglima Polem Sri Imam Muda Mahmud Arifin yang juga terkenal dengan Cut Banta (Panglima Polem VII (1845-1879). Mahmud Arifin merupakan Panglima Sagoe XXII Mukim Aceh Besar.


== Biografi ==


=== Diangkat sebagai Panglima ===
Setelah dewasa, Teuku Panglima Polem Muhammad Daud menikah dengan salah seorang puteri dari Tuanku Hasyim Bantamuda, tokoh Aceh yang seperjuangan dengan ayahnya."
http://127.0.0.1:3333/TeungkuChikdiTiro,https://id.wikipedia.org/wiki/Hasan_di_Tiro,https://upload.wikimedia.org/wikipedia/commons/0/02/Arrow_left_pictogram.png,"Dr. Teungku Hasan Muhammad di Tiro, M.S., M.A.,LL.D., Ph.D. (25 September 1925 – 3 Juni 2010) adalah pendiri Gerakan Aceh Merdeka dan merupakan Wali Nanggroe Aceh ke-8. Hasan Tiro adalah keturunan tiga pahlawan nasional, yaitu Teungku Chik Di Tiro Muhammad Saman dan Teuku Umar Johan Pahlawan bersama Cut Nyak Dhien.


== Kehidupan awal ==

Hasan Tiro berasal dari sebuah keluarga terpandang, dari Gampông Tiro di Kabupaten Pidie. Beliau merupakan putra kedua dari Leube Muhammad Tanjong Bungong dan Tengku Pocut Fatimah Tiro."
http://127.0.0.1:3333/SangRamaWijayaTunggaWarman,https://id.wikipedia.org/wiki/Sriwijaya,https://upload.wikimedia.org/wikipedia/commons/8/86/032_Avadana_Level_1%2C_Ship_and_Crew.jpg,"Sriwijaya adalah kerajaan bahari historis yang berasal dari Pulau Sumatra sekitar abad ke-7 sampai abad ke-11. Kehadirannya banyak memberi pengaruh pada perkembangan sejarah Asia Tenggara (terutama dalam kawasan Nusantara barat). Dalam bahasa Sanskerta, sri berarti ""bercahaya"" atau ""gemilang"", dan vijaya berarti ""kemenangan"" atau ""kejayaan""; dengan demikian, nama Sriwijaya bermakna ""kemenangan yang gilang-gemilang"". Lokasi ibukota Sriwijaya dapat dengan akurat disimpulkan berada di Kota Palembang, tepatnya di muara Sungai Musi.:295 Sriwijaya terdiri dari sejumlah pelabuhan yang saling berhubungan di sekitar Selat Malaka.
Bukti awal mengenai keberadaan kerajaan ini berasal dari abad ke-7; seorang pendeta Tiongkok dari Dinasti Tang, I Tsing, menulis bahwa ia mengunjungi Sriwijaya tahun 671 dan tinggal selama 6 bulan."
http://127.0.0.1:3333/RajendraChola,https://id.wikipedia.org/wiki/Rajendra_Chola_I,https://upload.wikimedia.org/wikipedia/commons/e/ed/Rajendra_Chola_in_Battle%2C_Kolaramma_Temple_-_Edited.jpg,"Rajendra Chola I (Tamil: முதலாம் இராஜேந்திர சோழன்) adalah putra Rajaraja Chola I, raja Chola yang terletak di India selatan. Dia menjadi raja Chola pada tahun 1014. Selama kekuasaannya, Dia memperluas kekuasaan Chola ke tepi sungai Gangga di utara. Wilayah Rajendra mencapai Burma, Kepulauan Andaman dan Nikobar, Lakshadweep, Maladewa, menaklukan Sriwijaya (Sumatra dan Semenanjung Malaya di Asia Tenggara), dan kepulauan Pegu. Dia menaklukan Mahipala, raja Pala dari Benggala dan Bihar, dan untuk mengenang kemenangannya Rajendra membangun ibu kota barunya yang disebut Gangaikonda Cholapuram."
http://127.0.0.1:3333/KekaisaranChola,https://id.wikipedia.org/wiki/Kerajaan_Chola,https://upload.wikimedia.org/wikipedia/commons/d/d2/Blank.png,"Dinasti Chola adalah Dinasti Tamil Talasokrasi di India selatan dan salah satu dinasti yang paling lama memerintah dalam sejarah dunia. Referensi data paling awal ke Chola berasal dari prasasti yang berasal dari abad ke-3 SM pada masa pemerintahan Asoka dari Kekaisaran Maurya. Sebagai salah satu Tiga Raja Bermahkota Tamilakam, bersama dengan Chera dan Pandya, dinasti ini terus memerintah di berbagai wilayah hingga abad ke-13 M.Terlepas dari asal-usul kuno ini, kebangkitan Chola, sebagai ""Kekaisaran Chola"", hanya dimulai dengan Chola abad pertengahan pada pertengahan abad ke-9 M.
Kawasan nadi Cholas ialah lembah Sungai Kaveri yang subur.Namun, mereka memerintah kawasan yang jauh lebih luas pada puncak kekuasaan mereka dari separuh akhir abad ke-9 hingga awal abad ke-13. Mereka menyatukan semenanjung India, selatan Tungabhadra, dan menguasai satu wilayah selama tiga abad antara 907 dan 1215 AD. Di bawah Rajaraja I dan penerusnya Rajendra Chola I, Rajadhiraja I, Rajendra II, Virarajendra, dan Kulothunga Chola I, dinasti ini menjadi kekuatan militer, ekonomi dan budaya di Asia Selatan dan Asia Tenggara.Kekuasaan dan prestise Chola di antara kekuatan politik di Asia Selatan, Tenggara, dan Timur pada puncaknya terbukti melalui ekspedisi mereka ke Sungai Gangga, serangan laut di kota-kota kerajaan Sriwijaya yang berbasis di Sumatra, dan mereka berulang kali menghantar kedutaan ke Cina . Armada Chola mewakili puncak kapasitas maritim India kuno."
http://127.0.0.1:3333/KekaisaranPrancisPertama,https://id.wikipedia.org/wiki/Kekaisaran_Prancis_Pertama,https://upload.wikimedia.org/wikipedia/commons/b/b7/Armoiries_r%C3%A9publique_fran%C3%A7aise.svg,"Kekaisaran Prancis Pertama, pada umumnya dikenali sebagai Kekaisaran Prancis atau Kekaisaran Napoleon, adalah zaman keemasan Prancis di seluruh dunia, terutama di benua Eropa yang dipimpin oleh Kaisar Napoleon I. Secara resminya merujuk kepada tempo tahun 1804 hingga tahun 1814, dari Konsulat ke pengembalian Bourbon dalam sejarah negara Prancis tersebut, di mana disebut sebagai zaman Seratus Hari pada 1815.


== Latar belakang ==
Pecahnya Revolusi Prancis pada tanggal 14 Juli 1789, menimbulkan pemberontakan dalam negeri Prancis yang menuntut pembubaran Kerajaan Prancis yang berada dibawah Wangsa Bourbon akibat penderitaan yang mereka rasakan karena pemerintahan yang sewenang-wenang dan royal. Karena itu, terjadilah aksi-aksi penangkapan terhadap para pejabat negara Kerajaan termasuk Raja Louis XVI dari Prancis dan Permaisuri Marie Antoinette. Ditambah lagi aksi teror kaum radikal yang dipimpin Maximilien de Robespierre. Tanggal 21 Januari 1793, Raja Louis XVI dan tanggal 16 Oktober 1793, Marie Antoinette dihukum penggal dibawah Guillotine yang secara simbolik menandai berakhirnya Kerajaan Prancis."
http://127.0.0.1:3333/KarelFelixvanSteijnvanHensbroek,https://id.wikipedia.org/wiki/Intervensi_Belanda_di_Bali_(1858),https://upload.wikimedia.org/wikipedia/commons/2/23/Steijn_van_Hensbroek_KF.jpg,"Intervensi Belanda di Bali pada 10 sampai dengan 26 Desember 1858 adalah ekspedisi hukuman keempat Tentara Kerajaan Hindia Belanda (KNIL) di pulau Bali. Ekspedisi ini ditujukan terhadap pemimpin (punggawa) Buleleng yang sedang mengobarkan pemberontakan dan melawan bupati yang ditunjuk oleh Belanda.
Setelah campur tangan Belanda tahun 1849, pangeran Kerajaan Bangli diberi tugas atas administrasi di Buleleng. Karena tidak dapat memenangkan kepercayaan dari pemimpin atau penduduknya, ia mengundurkan diri pada tahun 1854 dan Belanda menunjuk bupati di bawah pengawasan Controleur Belanda (pengawas keuangan Belanda). Di Jembrana, para penduduk setempat memberontak melawan penindasan pangeran Jembrana yang dipulihkan Belanda, dan Belanda menggantinya dengan seorang bupati dan dua penasihat lainnya, satu orang Belanda yang lain yang disetujui oleh kepala suku setempat."
http://127.0.0.1:3333/SingsehKhePandjang,https://id.wikipedia.org/wiki/Perang_Jawa_(1741%E2%80%931743),https://upload.wikimedia.org/wikipedia/commons/6/66/Fairytale_bookmark_gold.svg,"Perang Jawa  dari tahun 1741 hingga 1743 adalah konflik bersenjata antara gabungan tentara Tionghoa dengan Jawa melawan Vereenigde Oostindische Compagnie (VOC) yang meletus di Jawa tengah dan timur. Setelah tentara Belanda membantai 10.000 orang Tionghoa di Batavia (sekarang Jakarta), mereka yang selamat melarikan diri ke Semarang di bawah kepemimpinan Khe Pandjang. Meskipun telah diperingatkan bahwa pemberontakan akan segera meletus, kepala militer VOC Bartholomeus Visscher mengabaikan peringatan tersebut dan tidak menyiapkan bala bantuan. Seiring perkembangan situasi, Sunan Mataram Pakubuwono II memilih mendukung para pemberontak Tionghoa sambil berpura-pura membantu Belanda.
Setelah korban pertama berjatuhan pada 1 Februari 1741 di Pati, para pemberontak Tionghoa menyebar ke seluruh Jawa bagian tengah."
http://127.0.0.1:3333/KolonelStuers,https://id.wikipedia.org/wiki/Fran%C3%A7ois_Vincent_Henri_Antoine_de_Stuers,https://upload.wikimedia.org/wikipedia/commons/b/b4/Ridder_de_Stuers%2C_FVA.jpg,"François Vincent Henri Antoine, ridder de Stuers (29 November 1792 – 29 Desember 1881) adalah jenderal Belanda yang menjadi komandan Koninklijk Nederlands-Indische Leger. Ia telah menerima sejumlah tanda jasa. seperti Militaire Willems-Orde, salib besar Orde Singa Belanda, salib besar Orde Mahkota Ek, salib besar Orde Elang Merah, salib besar Verdienstorden der Bayerischen Krone dan komandan Légion d'honneur.


== Keluarga ==
François Vincent Henri Antoine de Stuers adalah putera ke-4 dari Pierre Jean Bernard de Stuers, baron de l'Empire (1744-1811) dan Petronille Jeanne Aloyse de la Court (1758-1848). Kakaknya Hubert Joseph Jean Lambert de Stuers juga seorang jenderal."
http://127.0.0.1:3333/KekuatanKesultananPalembang,https://id.wikipedia.org/wiki/Kesultanan_Palembang,https://upload.wikimedia.org/wikipedia/commons/a/a1/2017-fr.wp-orange-source.svg,"Kesultanan Palembang Darussalam adalah suatu kerajaan Melayu Islam di Sumatra yang berpusat di Kota Palembang, Sumatera Selatan sekarang. Kesultanan ini diproklamirkan oleh Sri Sultan Susuhunan Abdurrahman Khalifatul Mukminin Sayyidul Imam, seorang bangsawan Palembang pada tahun 1659, dan dihapuskan keberadaannya oleh pemerintah kolonial Belanda pada 7 Oktober 1823.
Malthe Conrad Bruun (1755-1826) seorang petualang dan ahli geografi dari Prancis mendeskripsikan keadaan masyarakat dan kota kerajaan waktu itu, yang telah dihuni oleh masyarakat yang heterogen terdiri dari Tiongkok, Siam, Melayu dan Jawa serta juga disebutkan bangunan yang telah dibuat dengan batu bata hanya sebuah vihara dan istana kerajaan.


== Kekuasaan ==
Kesultanan yang pernah berkuasa dari tahun 1659 - 7 Oktober 1823 ini merupakan Kesultanan terbesar di Sumatera Bahagian Selatan. Daerah Kekuasaan Kesultanan Palembang Darussalam ini sekarang mencakup Provinsi Sumatera Selatan, Provinsi Bengkulu (dulu Bangka Hulu), Provinsi Kepulauan Bangka Belitung, Provinsi Jambi dan Provinsi Lampung."
http://127.0.0.1:3333/PutriPitaloka,https://id.wikipedia.org/wiki/Dyah_Pitaloka_Citraresmi,https://upload.wikimedia.org/wikipedia/commons/9/9f/Flag_of_Indonesia.svg,"Dyah Pitaloka Citraresmi atau Citra Rashmi (1340–1357) adalah seorang putri Kerajaan Sunda Galuh. Menurut Pararaton, ia dijodohkan dengan Hayam Wuruk, raja Majapahit yang sangat berhasrat untuk menjadikannya sebagai permaisuri. Akan tetapi dalam tragedi Perang Bubat, putri raja sunda ini bunuh diri setelah mendapati ayahnya (Prabu Maharaja) dan semua pengiring rombongan tewas. Tradisi menyebutkan Dyah Pitaloka sebagai gadis yang sangat cantik.

Hayam Wuruk, raja Majapahit, dan dengan didasari alasan politik, ingin menjadikan putri Citra Rashmi (Pitaloka) sebagai istrinya."
http://127.0.0.1:3333/TumenggungCitrasomaIV,https://id.wikipedia.org/wiki/Perang_Kuning,https://upload.wikimedia.org/wikipedia/commons/d/da/Flag_of_the_Sultanate_of_Mataram.svg,"Perang Kuning (Belanda: Geel Oorlog) adalah serangkaian perlawanan rakyat Lasem-Rembang dan sekitarnya terhadap kekuasaan Vereenigde Oostindische Compagnie (VOC) di Semarang (1741-1742) dan Lasem (1750). Konflik muncul sebagai dampak terjadinya peristiwa Geger Pacinan di Batavia pada tahun 1740 yang diikuti migrasi besar-besaran penduduk Tionghoa dari Batavia ke Semarang dan Lasem. Peristiwa tersebut menimbulkan terjadinya pemberontakan yang dikenal sebagai Perang Jawa di Jawa Tengah dan Jawa Timur (1741-1743), sementara Perang Kuning merupakan perang yang dikobarkan oleh masyarakat Lasem secara khusus. Peperangan pada akhirnya dimenangkan oleh Belanda setelah jatuhnya banyak korban jiwa pada kedua belah pihak serta menyebabkan wilayah Lasem dipisahkan dari Rembang secara de facto. Akhir peperangan ini juga menandakan berakhirnya seluruh perlawanan rakyat Lasem terhadap kekuasaan Kompeni serta kekuasaan keluarga Tejakusuman di Lasem."
http://127.0.0.1:3333/CornelisvanBiesheuvel,https://id.wikipedia.org/wiki/Perang_Bayu,https://upload.wikimedia.org/wikipedia/commons/a/a5/Banyuwangi_Regency_coat_of_arms.svg,"Perang Bayu (1771-1773) adalah perang yang diakibatkan oleh penyerahan sepihak Java’s Oosthoek (daerah Pasuruan hingga Blambangan) kepada kongsi dagang VOC yang dilakukan oleh Sunan Pakubuwono II melalui Perjanjian Ponorogo pada tahun 1743. Perang Bayu tidak bisa dilepaskan dari Perang Puputan Kabakaba dan Perang Wilis sebelumnya.
Pasukan perlawanan dipimpin oleh Mas Rempeg, atau yang biasa dikenal dengan sebutan Pangeran Jagapati adalah penerus perjuangan Wong Agung Wilis. Pasukan perlawanan Blambangan mendapatkan dukungan komunitas Bugis, Melayu, Tionghoa, dan Sumbawa yang mayoritas merupakan pedagang di Blambangan. Dukungan tersebut berupa senjata selundupan, transportasi, bahan-bahan pokok, dan Informan."
http://127.0.0.1:3333/RakyatKamang,https://id.wikipedia.org/wiki/Perang_Belasting,https://upload.wikimedia.org/wikipedia/commons/2/2a/Flag_of_Minang.svg,"Perang belasting merupakan perang bersenjata pada 15-16 Juni 1908 yang melibatkan rakyat Sumatera Barat melawan pemerintah kolonial Hindia Belanda akibat penerapan pajak (Belanda: belastingcode: nl is deprecated ) langsung kepada masyarakat. Perlawanan masyarakat atas pemberlakuan pajak langsung ini dibalas oleh pemerintah Hindia Belanda dengan reaksi keras mengirimkan marechaussee (marsose) ke daerah konflik tersebut, yang akhirnya menimbulkan korban jiwa pada masyarakat maupun tentara kolonial.
Perang belasting ini diawali di Kamang, kemudian menyebar pada kawasan lain seperti Manggopoh, Lintau Buo dan lain-lain.


== Perang Kamang ==

Perang Kamang merupakan peperangan yang terjadi di Kamang, Agam tahun 1908 akibat penerapan pajak (belasting) kepada masyarakat oleh pemerintah kolonial Hindia Belanda. Daerah Kamang berada sekitar 16 km dari Fort de Kock dan sebelumnya merupakan basis kekuatan dari Tuanku Nan Renceh pada masa Perang Padri."
